loss,mae,val_loss,val_mae
0.20750593685012178,0.3114878535270691,0.20800830331849463,0.3250187039375305
0.21145834364125984,0.31317898631095886,0.2129867720751115,0.3168041706085205
0.32965489390631186,0.34662315249443054,0.29147741934399546,0.34558579325675964
0.22350925203124666,0.3162957429885864,0.2542106163354568,0.3575185239315033
0.21037744049293897,0.314367413520813,0.23227202082857673,0.3390853703022003
0.23218333543424838,0.32608485221862793,0.1931721272383943,0.3102697432041168
0.22013995098971367,0.31392496824264526,0.18992543988573699,0.31091320514678955
0.21029974560913742,0.31339630484580994,0.22262183999941673,0.33351728320121765
0.2814672227580532,0.3314651548862457,0.2589224870374173,0.36236119270324707
0.20946732426879955,0.30991142988204956,0.24439999378389782,0.3551737368106842
0.22287439402994078,0.3132290542125702,0.23908354415569777,0.3528074026107788
0.21619686538231012,0.31458061933517456,0.22156030528339338,0.3346492648124695
0.200813429310442,0.3039732873439789,0.24174212452806074,0.35585322976112366
0.1998930975834926,0.30602264404296875,0.19726174669685187,0.31611400842666626
0.19875570366867876,0.3040682375431061,0.20068002414004302,0.31366944313049316
0.20570846923661718,0.31413471698760986,0.1833981846769651,0.30625560879707336
0.2090062823357285,0.3147794306278229,0.19847009818495057,0.31326866149902344
0.20674021907864557,0.3108712434768677,0.18930431092042982,0.31167685985565186
0.22487340442672882,0.3247677981853485,0.20047786413335505,0.32716670632362366
0.19938173386432795,0.30377185344696045,0.20321257646988938,0.3208070397377014
0.21196186431855962,0.30788564682006836,0.19139679222379202,0.31126293540000916
0.20573275751015369,0.3122197687625885,0.22446900785521226,0.33835455775260925
0.20206623634222426,0.30709245800971985,0.22117497440841463,0.3391212821006775
0.19643137470122804,0.30312037467956543,0.20151820562687922,0.31566423177719116
0.20556257462194213,0.30544281005859375,0.1959971367025081,0.3136226534843445
0.20883894710872852,0.31524452567100525,0.20954696921470725,0.3265920579433441
0.210524957602691,0.3162813186645508,0.26060186749623143,0.37402069568634033
0.21330928723082354,0.32068875432014465,0.19161849915061469,0.30736327171325684
0.21290635513360337,0.307849645614624,0.24751063960569877,0.3536224663257599
0.19448809263200748,0.2998794615268707,0.2547682990998398,0.3728935122489929
0.2017449478132535,0.30877017974853516,0.2206349405977461,0.332595556974411
0.20037133554831613,0.3090492784976959,0.22317977507173278,0.33945056796073914
0.19894194643386925,0.3048151731491089,0.18821004166463276,0.3076283633708954
0.19784800533137903,0.301134318113327,0.19137461184535498,0.3055080771446228
0.19425647884389446,0.3003680109977722,0.19104217770107,0.30839818716049194
0.20751903188909737,0.3140905201435089,0.2241760588446517,0.34062913060188293
0.19312830144921464,0.29998618364334106,0.19219728784612666,0.3122783899307251
0.19697713748153792,0.30266478657722473,0.1860548955514843,0.3047941327095032
0.20715441922583733,0.30804482102394104,0.1833078153891328,0.3070646822452545
0.19424519174463156,0.302826851606369,0.1976653846601645,0.3219800591468811
0.19793930385446676,0.30359992384910583,0.21571779674218025,0.3307349979877472
0.19137561086188284,0.3006475865840912,0.19912666638876186,0.3147890865802765
0.19018862339431114,0.29662391543388367,0.23602244092358482,0.3543816804885864
0.19248559546383495,0.2993443012237549,0.29983283478168793,0.41597577929496765
0.19826758751827003,0.308399498462677,0.23790392849916292,0.35968130826950073
0.19515487005294127,0.3037017583847046,0.20047791449376096,0.32088503241539
0.19001724985229276,0.2961735129356384,0.20031039674340942,0.32127392292022705
0.1935257221091569,0.30208688974380493,0.18569194083964383,0.3057175278663635
0.20831847889760954,0.3164711594581604,0.22831035534172883,0.3431191146373749
0.19729476913138966,0.305166631937027,0.20779588823149234,0.3213909864425659
0.19250994417622896,0.30112671852111816,0.23741105373626875,0.35859644412994385
0.1957394087363913,0.30337294936180115,0.2043495725058479,0.3183298110961914
0.19524962919154687,0.3020363450050354,0.2947074482102453,0.39615118503570557
0.19232562913338283,0.301598459482193,0.1832218511880916,0.30291327834129333
0.2177847589940555,0.3116401433944702,0.22720990334579974,0.33802443742752075
0.19302793987533962,0.30468466877937317,0.17820412955350345,0.3046116530895233
0.20537265319923292,0.31401947140693665,0.21057818770224665,0.3225025236606598
0.19501819000903714,0.302705317735672,0.2577563656700982,0.3764176070690155
0.19110590749265782,0.2967170178890228,0.2154169944057494,0.3313273787498474
0.19177128824650116,0.30239343643188477,0.2850165511538953,0.4050360321998596
0.1953852134124276,0.3048132061958313,0.23991598096894629,0.3570723831653595
0.18754160569327846,0.3000084459781647,0.20759790731065067,0.32411277294158936
0.1923932568551761,0.3001415431499481,0.21333184001254446,0.3399762511253357
0.18578698993784137,0.29579222202301025,0.21116195950243208,0.32901978492736816
0.18964798339126934,0.30046698451042175,0.22149432882850553,0.33933594822883606
0.19459481154349548,0.30472517013549805,0.19307649002215008,0.31398940086364746
0.19889683064564964,0.30884459614753723,0.20071069937613276,0.31840288639068604
0.190227244179746,0.29856497049331665,0.19368431091676525,0.3127638101577759
0.1882127223334986,0.297945111989975,0.20498837852551613,0.3194635212421417
0.19362668488955856,0.30515798926353455,0.19019651366972629,0.3057565689086914
