Valeur fonciere,Nombre de lots,Type de voie,Code type local,Surface reelle bati,Nombre pieces principales,Surface terrain,Code commune,Surface Carrez du 1er lot,Surface Carrez du 2eme lot,Surface Carrez du 3eme lot,Surface Carrez du 4eme lot,Surface Carrez du 5eme lot
11.314486721293981,1.0,16.0,2.0,20.0,1.0,0.0,0.0,16.09,0.0,0.0,0.0,0.0
10.819798284210286,1.0,3.0,2.0,30.0,1.0,0.0,0.0,31.84,0.0,0.0,0.0,0.0
12.128116509451258,2.0,16.0,2.0,76.0,4.0,0.0,0.0,0.0,74.1,0.0,0.0,0.0
12.230770136157428,2.0,16.0,2.0,85.0,4.0,0.0,0.0,0.0,85.63,0.0,0.0,0.0
11.918397239722838,1.0,16.0,2.0,50.0,3.0,0.0,0.0,55.29,0.0,0.0,0.0,0.0
12.292254928916668,1.0,16.0,2.0,67.0,3.0,0.0,0.0,66.7,0.0,0.0,0.0,0.0
12.468440756144114,1.0,16.0,2.0,100.0,5.0,0.0,0.0,102.35,0.0,0.0,0.0,0.0
13.005831808336863,0.0,8.0,1.0,148.0,5.0,509.0,0.0,0.0,0.0,0.0,0.0,0.0
11.082157933374816,2.0,16.0,2.0,52.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.86710429621008,1.0,11.0,2.0,38.0,2.0,0.0,0.0,30.02,0.0,0.0,0.0,0.0
12.128116509451258,1.0,16.0,2.0,53.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.128116509451258,1.0,16.0,2.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.170449240431308,1.0,16.0,2.0,19.0,1.0,0.0,0.0,20.3,0.0,0.0,0.0,0.0
13.489298390361025,1.0,0.0,2.0,48.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.489298390361025,1.0,0.0,2.0,63.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.489298390361025,1.0,0.0,2.0,59.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.489298390361025,1.0,0.0,2.0,79.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.489298390361025,1.0,0.0,2.0,90.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
