Valeur fonciere,Nombre de lots,Type de voie,Code type local,Surface reelle bati,Nombre pieces principales,Surface terrain,Code commune,Surface Carrez du 1er lot,Surface Carrez du 2eme lot,Surface Carrez du 3eme lot,Surface Carrez du 4eme lot,Surface Carrez du 5eme lot
11.127277689932466,1.0,4.0,2.0,31.0,1.0,0.0,14.0,29.62,0.0,0.0,0.0,0.0
11.127277689932466,1.0,4.0,2.0,29.0,2.0,0.0,14.0,32.57,0.0,0.0,0.0,0.0
11.775297421715827,2.0,4.0,2.0,72.0,4.0,0.0,3.0,0.0,75.75,0.0,0.0,0.0
10.714439990727769,3.0,4.0,2.0,51.0,3.0,0.0,2.0,47.62,0.0,0.0,0.0,0.0
10.12667110305036,1.0,27.0,2.0,21.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
12.367345048436391,1.0,27.0,2.0,63.0,3.0,0.0,1.0,63.45,0.0,0.0,0.0,0.0
11.729656499978892,1.0,27.0,2.0,56.0,2.0,0.0,1.0,53.98,0.0,0.0,0.0,0.0
10.463131911491967,1.0,27.0,2.0,40.0,2.0,0.0,2.0,40.9,0.0,0.0,0.0,0.0
10.34177474101152,1.0,3.0,2.0,18.0,1.0,0.0,13.0,18.24,0.0,0.0,0.0,0.0
11.539577132967588,2.0,4.0,2.0,69.0,4.0,0.0,13.0,0.0,69.18,0.0,0.0,0.0
11.928413508556508,4.0,27.0,2.0,36.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
11.461642696843066,2.0,27.0,2.0,57.0,3.0,0.0,3.0,54.08,0.0,0.0,0.0,0.0
12.411911327551891,2.0,4.0,2.0,98.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.097425172408931,2.0,23.0,2.0,42.0,3.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
11.341318303493475,2.0,18.0,2.0,90.0,5.0,0.0,14.0,0.0,100.67,0.0,0.0,0.0
9.90353755128617,1.0,0.0,2.0,55.0,3.0,0.0,13.0,47.0,0.0,0.0,0.0,0.0
11.350418300109132,1.0,27.0,1.0,91.0,4.0,0.0,2.0,82.27,0.0,0.0,0.0,0.0
11.362114203075018,2.0,4.0,2.0,35.0,2.0,0.0,3.0,0.0,32.85,0.0,0.0,0.0
12.100717685412471,1.0,27.0,1.0,84.0,4.0,0.0,14.0,85.71,0.0,0.0,0.0,0.0
11.744045122410057,2.0,27.0,2.0,67.0,3.0,0.0,0.0,0.0,66.83,0.0,0.0,0.0
12.80078251189375,0.0,27.0,1.0,80.0,3.0,279.0,3.0,0.0,0.0,0.0,0.0,0.0
12.80078251189375,0.0,27.0,1.0,40.0,2.0,279.0,3.0,0.0,0.0,0.0,0.0,0.0
11.472113887062386,1.0,27.0,2.0,36.0,2.0,0.0,3.0,35.54,0.0,0.0,0.0,0.0
11.51293546492023,2.0,27.0,2.0,44.0,2.0,0.0,2.0,0.0,43.08,0.0,0.0,0.0
13.652992804936396,0.0,27.0,2.0,45.0,2.0,200.0,3.0,0.0,0.0,0.0,0.0,0.0
13.652992804936396,0.0,27.0,2.0,60.0,3.0,200.0,3.0,0.0,0.0,0.0,0.0,0.0
13.652992804936396,0.0,27.0,2.0,30.0,1.0,200.0,3.0,0.0,0.0,0.0,0.0,0.0
10.308985993422082,3.0,5.0,2.0,55.0,3.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
11.49273296168228,1.0,27.0,2.0,55.0,3.0,0.0,3.0,55.75,0.0,0.0,0.0,0.0
11.170449240431308,2.0,12.0,2.0,24.0,1.0,0.0,3.0,0.0,24.52,0.0,0.0,0.0
11.856522261533737,1.0,4.0,2.0,60.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
12.628070334272698,0.0,27.0,2.0,60.0,3.0,277.0,2.0,0.0,0.0,0.0,0.0,0.0
12.133507329024972,0.0,27.0,1.0,60.0,3.0,236.0,14.0,0.0,0.0,0.0,0.0,0.0
11.487617913343598,2.0,27.0,2.0,54.0,2.0,0.0,3.0,0.0,53.05,0.0,0.0,0.0
12.167856627501678,1.0,27.0,2.0,66.0,3.0,0.0,0.0,70.99,0.0,0.0,0.0,0.0
11.944714374881176,1.0,27.0,2.0,80.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
11.089820688682373,2.0,7.0,2.0,59.0,3.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
10.164904445311814,2.0,16.0,2.0,75.0,5.0,0.0,14.0,0.0,74.85,0.0,0.0,0.0
11.440365524765756,1.0,27.0,2.0,40.0,2.0,0.0,0.0,39.45,0.0,0.0,0.0,0.0
11.580593459194764,1.0,3.0,2.0,47.0,2.0,0.0,14.0,47.3,0.0,0.0,0.0,0.0
11.767575435251748,1.0,3.0,2.0,63.0,3.0,0.0,14.0,63.55,0.0,0.0,0.0,0.0
11.736077016252437,2.0,27.0,2.0,44.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
11.918397239722838,1.0,5.0,2.0,66.0,3.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
12.439170488085749,0.0,3.0,1.0,66.0,3.0,332.0,14.0,0.0,0.0,0.0,0.0,0.0
11.451060699493427,3.0,3.0,2.0,68.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
12.07254696717504,1.0,29.0,2.0,36.0,2.0,0.0,14.0,81.59,0.0,0.0,0.0,0.0
11.542493975902508,1.0,3.0,2.0,42.0,2.0,0.0,14.0,41.38,0.0,0.0,0.0,0.0
10.915106645867503,2.0,4.0,2.0,59.0,3.0,0.0,13.0,0.0,56.16,0.0,0.0,0.0
12.691583538230217,0.0,13.0,1.0,122.0,5.0,401.0,14.0,0.0,0.0,0.0,0.0,0.0
9.952325334619427,1.0,3.0,2.0,18.0,1.0,0.0,13.0,18.44,0.0,0.0,0.0,0.0
10.915106645867503,1.0,30.0,2.0,70.0,4.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
10.915106645867503,1.0,4.0,2.0,43.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
10.915106645867503,1.0,4.0,2.0,60.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
10.915106645867503,1.0,27.0,2.0,26.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
11.225256725762893,1.0,4.0,2.0,36.0,1.0,0.0,3.0,36.15,0.0,0.0,0.0,0.0
10.933124826700707,2.0,27.0,2.0,44.0,2.0,0.0,15.0,0.0,28.51,0.0,0.0,0.0
12.948012371209098,1.0,4.0,2.0,160.0,6.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0
11.669937760751914,3.0,8.0,2.0,34.0,2.0,0.0,0.0,34.13,0.0,0.0,0.0,0.0
10.778977123006351,1.0,27.0,2.0,35.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
11.775297421715827,1.0,4.0,2.0,60.0,3.0,0.0,13.0,58.15,0.0,0.0,0.0,0.0
12.128116509451258,1.0,27.0,2.0,62.0,3.0,0.0,0.0,62.02,0.0,0.0,0.0,0.0
11.002116507732017,1.0,3.0,2.0,35.0,2.0,0.0,2.0,35.02,0.0,0.0,0.0,0.0
11.686887175419702,2.0,27.0,2.0,50.0,3.0,0.0,15.0,0.0,37.3,0.0,0.0,0.0
11.270866642542865,2.0,23.0,2.0,70.0,4.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
11.034905792929415,1.0,4.0,2.0,40.0,2.0,0.0,13.0,44.33,0.0,0.0,0.0,0.0
12.47801017053037,1.0,12.0,2.0,70.0,4.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
12.413090879946887,0.0,30.0,1.0,146.0,4.0,309.0,14.0,0.0,0.0,0.0,0.0,0.0
12.456835254920371,2.0,4.0,2.0,114.0,4.0,0.0,0.0,0.0,117.69,0.0,0.0,0.0
12.456835254920371,1.0,27.0,2.0,90.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10.950824090522445,2.0,4.0,2.0,65.0,4.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
11.44999631476691,2.0,27.0,2.0,41.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
11.289794413577894,1.0,2.0,2.0,29.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.225256725762893,1.0,12.0,2.0,25.0,3.0,0.0,3.0,36.52,0.0,0.0,0.0,0.0
10.404293143019792,1.0,27.0,2.0,30.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
11.097425172408931,1.0,27.0,2.0,35.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
11.532737896139919,2.0,27.0,2.0,35.0,1.0,0.0,3.0,36.6,0.0,0.0,0.0,0.0
11.082157933374816,0.0,4.0,1.0,48.0,3.0,238.0,13.0,0.0,0.0,0.0,0.0,0.0
11.849404844423074,1.0,27.0,2.0,45.0,2.0,0.0,1.0,46.37,0.0,0.0,0.0,0.0
10.571342565808699,2.0,23.0,2.0,52.0,3.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
12.230770136157428,1.0,27.0,2.0,70.0,3.0,0.0,0.0,61.91,0.0,0.0,0.0,0.0
11.798111925972618,1.0,27.0,2.0,60.0,3.0,0.0,3.0,55.19,0.0,0.0,0.0,0.0
11.51293546492023,2.0,27.0,2.0,30.0,1.0,0.0,2.0,35.67,0.0,0.0,0.0,0.0
11.51293546492023,1.0,27.0,2.0,30.0,1.0,0.0,2.0,33.94,0.0,0.0,0.0,0.0
11.970356641102999,1.0,27.0,2.0,66.0,2.0,0.0,0.0,59.61,0.0,0.0,0.0,0.0
11.385103457032141,2.0,3.0,2.0,45.0,3.0,0.0,2.0,0.0,60.21,0.0,0.0,0.0
11.813037464800539,2.0,3.0,2.0,75.0,4.0,0.0,2.0,0.0,75.47,0.0,0.0,0.0
11.849404844423074,1.0,27.0,2.0,77.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.491301994830229,1.0,27.0,2.0,25.0,2.0,0.0,0.0,27.8,0.0,0.0,0.0,0.0
11.542493975902508,1.0,27.0,2.0,44.0,2.0,0.0,3.0,45.29,0.0,0.0,0.0,0.0
11.767575435251748,1.0,27.0,2.0,40.0,2.0,0.0,1.0,43.61,0.0,0.0,0.0,0.0
10.714439990727769,2.0,32.0,2.0,27.0,2.0,0.0,14.0,0.0,37.43,0.0,0.0,0.0
11.608244735642321,1.0,5.0,2.0,59.0,3.0,0.0,13.0,58.92,0.0,0.0,0.0,0.0
11.050905878263567,2.0,4.0,2.0,26.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
12.154784614286667,2.0,27.0,2.0,77.0,3.0,0.0,3.0,0.0,77.62,0.0,0.0,0.0
12.873897300145982,0.0,13.0,1.0,94.0,4.0,404.0,13.0,0.0,0.0,0.0,0.0,0.0
11.211833885608513,2.0,4.0,2.0,50.0,3.0,0.0,15.0,0.0,46.88,0.0,0.0,0.0
12.07254696717504,1.0,4.0,2.0,50.0,3.0,0.0,0.0,46.96,0.0,0.0,0.0,0.0
9.90353755128617,1.0,4.0,2.0,27.0,1.0,0.0,3.0,36.84,0.0,0.0,0.0,0.0
11.089820688682373,2.0,27.0,2.0,37.0,2.0,0.0,1.0,42.58,0.0,0.0,0.0,0.0
11.775297421715827,1.0,4.0,2.0,95.0,4.0,0.0,3.0,85.82,0.0,0.0,0.0,0.0
11.751950239425476,1.0,4.0,2.0,50.0,3.0,0.0,0.0,53.44,0.0,0.0,0.0,0.0
11.326607934898927,1.0,27.0,2.0,27.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10.968215530759236,2.0,27.0,2.0,29.0,1.0,0.0,2.0,28.08,0.0,0.0,0.0,0.0
