Valeur fonciere,Code departement,Nombre de lots,Code type local,Surface reelle bati,Nombre pieces principales,Code commune,Surface terrain,1er lot,Surface Carrez du 1er lot,2eme lot,Surface Carrez du 2eme lot,3eme lot,Surface Carrez du 3eme lot,4eme lot,Surface Carrez du 4eme lot,5eme lot,Surface Carrez du 5eme lot
328000.0,44,0.0,1.0,144.0,5.0,20.0,771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125400.0,85,0.0,1.0,75.0,3.0,159.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186000.0,85,0.0,1.0,68.0,3.0,288.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45000.0,29.0,0.0,1.0,90.0,3.0,151.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175000.0,50,0.0,1.0,100.0,5.0,412.0,549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220000.0,45,0.0,1.0,146.0,7.0,147.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100860.0,7,0.0,1.0,80.0,3.0,339.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209900.0,59,0.0,1.0,100.0,6.0,193.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71500.0,44,1.0,2.0,25.0,2.0,109.0,0.0,5.0,24.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323000.0,6,1.0,2.0,60.0,3.0,88.0,0.0,104.0,60.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148000.0,49,0.0,2.0,45.0,2.0,54.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28000.0,2,0.0,1.0,34.0,3.0,539.0,735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79000.0,1,0.0,2.0,40.0,2.0,269.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218200.0,42,0.0,2.0,68.0,4.0,85.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457500.0,44,0.0,1.0,118.0,4.0,131.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130000.0,14,0.0,1.0,97.0,3.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158500.0,77,0.0,1.0,89.0,5.0,405.0,1435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120000.0,78,2.0,2.0,32.0,1.0,383.0,0.0,211.0,0.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210863.1,46,0.0,2.0,63.0,4.0,102.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180000.0,35,0.0,1.0,107.0,3.0,245.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27000.0,56,0.0,1.0,44.0,2.0,147.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150000.0,10,0.0,1.0,98.0,3.0,274.0,943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181000.0,33,0.0,1.0,43.0,2.0,550.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177000.0,59,0.0,1.0,92.0,5.0,299.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255000.0,33,0.0,2.0,63.0,3.0,238.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210000.0,44,0.0,1.0,131.0,4.0,128.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180350.0,69,0.0,1.0,99.0,6.0,99.0,757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54000.0,45,0.0,1.0,84.0,3.0,292.0,1873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35000.0,19,0.0,2.0,60.0,3.0,246.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150000.0,76,1.0,1.0,105.0,5.0,217.0,0.0,81.0,114.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55057080.0,30,0.0,2.0,102.0,5.0,307.0,665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1460000.0,33,0.0,1.0,280.0,6.0,63.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276200.0,30,0.0,1.0,130.0,5.0,42.0,363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50000.0,74,1.0,2.0,27.0,2.0,81.0,0.0,234.0,28.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270000.0,14,0.0,1.0,88.0,4.0,593.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249000.0,51,0.0,2.0,25.0,1.0,454.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236000.0,6,1.0,2.0,70.0,3.0,123.0,0.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170000.0,35,0.0,1.0,137.0,5.0,294.0,1190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290000.0,44,0.0,1.0,112.0,4.0,55.0,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225000.0,24.0,0.0,1.0,175.0,4.0,294.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360000.0,34,0.0,1.0,120.0,3.0,145.0,4467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334500.0,31,0.0,1.0,93.0,4.0,118.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119000.0,60,1.0,2.0,58.0,3.0,382.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42000.0,71,1.0,2.0,52.0,3.0,106.0,0.0,13.0,48.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330000.0,80,0.0,2.0,48.0,2.0,168.0,1070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130000.0,31,1.0,2.0,44.0,2.0,555.0,0.0,1.0,45.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83000.0,6,2.0,2.0,58.0,2.0,88.0,0.0,24.0,57.16,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615000.0,56,0.0,1.0,95.0,3.0,155.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66000.0,70,0.0,1.0,120.0,6.0,37.0,1093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15000.0,56,0.0,1.0,25.0,0.0,245.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81500.0,41,0.0,1.0,55.0,2.0,194.0,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213200.0,49,0.0,1.0,139.0,5.0,183.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230000.0,46,0.0,1.0,128.0,5.0,130.0,975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230000.0,82,0.0,1.0,92.0,4.0,124.0,1429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30000.0,55,0.0,1.0,80.0,3.0,44.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430000.0,33,1.0,2.0,65.0,3.0,227.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81500.0,83,1.0,2.0,33.0,2.0,126.0,0.0,37.0,33.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70000.0,72,0.0,1.0,85.0,4.0,41.0,672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170000.0,61,0.0,1.0,160.0,5.0,75.0,965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225000.0,77,0.0,1.0,99.0,4.0,10.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100000.0,40,0.0,1.0,140.0,4.0,309.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47623860.0,76,0.0,2.0,22.0,1.0,351.0,2969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123500.0,59,0.0,2.0,50.0,2.0,606.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195000.0,29.0,0.0,1.0,122.0,5.0,173.0,508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175000.0,44,0.0,1.0,80.0,3.0,69.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160000.0,83,0.0,1.0,54.0,3.0,111.0,2796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3411.0,46,0.0,1.0,55.0,2.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84000.0,13,1.0,2.0,80.0,4.0,211.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158000.0,6,2.0,2.0,43.0,2.0,88.0,0.0,244.0,0.0,303.0,43.67,0.0,0.0,0.0,0.0,0.0,0.0
375000.0,78,0.0,1.0,85.0,3.0,643.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77250.0,54,1.0,2.0,36.0,1.0,395.0,0.0,2.0,35.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245000.0,13,1.0,2.0,82.0,4.0,212.0,0.0,53.0,82.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340000.0,8,0.0,2.0,62.0,4.0,105.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110000.0,71,0.0,1.0,60.0,1.0,56.0,518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279000.0,42,0.0,1.0,70.0,4.0,86.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194000.0,59,0.0,1.0,89.0,5.0,482.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76150.0,13,1.0,2.0,29.0,1.0,205.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2678735.0,6,0.0,1.0,220.0,6.0,85.0,2161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150000.0,59,0.0,1.0,108.0,3.0,441.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205000.0,56,0.0,1.0,135.0,5.0,212.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97000.0,11,2.0,2.0,67.0,2.0,262.0,0.0,125.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178000.0,81,0.0,1.0,117.0,4.0,227.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46000.0,13,1.0,2.0,50.0,2.0,201.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77500.0,56,0.0,1.0,56.0,3.0,185.0,514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157900.0,13,1.0,1.0,34.0,2.0,35.0,0.0,180.0,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17000000.0,77,0.0,2.0,74.0,3.0,390.0,15636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217500.0,50,0.0,1.0,120.0,4.0,129.0,367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
810000.0,13,0.0,2.0,28.0,1.0,201.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190000.0,81,0.0,1.0,108.0,5.0,4.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111000.0,80,1.0,2.0,48.0,2.0,21.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396600.0,69,0.0,1.0,200.0,4.0,102.0,1819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110000.0,47,0.0,1.0,71.0,3.0,209.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235000.0,44,2.0,2.0,65.0,3.0,109.0,0.0,34.0,0.0,80.0,65.36,0.0,0.0,0.0,0.0,0.0,0.0
211650.0,33,1.0,2.0,49.0,2.0,5.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184600.0,45,5.0,2.0,67.0,3.0,234.0,0.0,14.0,0.0,4.0,63.55,5.0,0.0,8.0,0.0,9.0,0.0
345000.0,83,1.0,1.0,40.0,1.0,115.0,0.0,60.0,139.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118000.0,16,0.0,1.0,128.0,4.0,422.0,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160000.0,29.0,0.0,2.0,39.0,1.0,151.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85000.0,29.0,2.0,2.0,41.0,2.0,160.0,0.0,152.0,0.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47623860.0,76,0.0,2.0,64.0,3.0,351.0,8603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55000.0,71,2.0,2.0,58.0,3.0,76.0,0.0,104.0,56.72,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131067.0,33,0.0,2.0,44.0,3.0,32.0,474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72500.0,23,0.0,1.0,82.0,5.0,143.0,1352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170000.0,29.0,0.0,2.0,28.0,1.0,151.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130000.0,80,0.0,1.0,95.0,5.0,232.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160000.0,43,0.0,1.0,127.0,5.0,84.0,552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840000.0,33,0.0,2.0,60.0,2.0,63.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150000.0,0.0,2.0,2.0,55.0,2.0,4.0,0.0,26.0,55.79,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169000.0,6,0.0,2.0,29.0,2.0,114.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183000.0,80,0.0,1.0,104.0,5.0,463.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393000.0,26.0,0.0,1.0,180.0,6.0,345.0,778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,22,0.0,2.0,56.0,3.0,376.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154000.0,35,0.0,1.0,116.0,5.0,247.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680000.0,35,0.0,1.0,131.0,4.0,238.0,522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60000.0,36,0.0,1.0,47.0,3.0,44.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95000.0,38,3.0,2.0,47.0,2.0,563.0,0.0,12.0,0.0,13.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
160000.0,23,0.0,1.0,114.0,4.0,25.0,1380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430000.0,47,0.0,1.0,68.0,3.0,106.0,1290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80000.0,30,1.0,1.0,63.0,3.0,350.0,0.0,9.0,69.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200000.0,63,1.0,2.0,76.0,3.0,178.0,0.0,4.0,74.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168630.0,35,1.0,2.0,80.0,4.0,281.0,0.0,10.0,80.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235000.0,51,0.0,1.0,353.0,10.0,108.0,467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270000.0,37,0.0,1.0,117.0,5.0,273.0,752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200000.0,44,0.0,1.0,119.0,7.0,149.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105200.0,59,0.0,1.0,46.0,3.0,17.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138000.0,77,1.0,2.0,40.0,2.0,514.0,0.0,22.0,40.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300600.0,35,2.0,2.0,76.0,4.0,238.0,0.0,324.0,0.0,347.0,75.1,0.0,0.0,0.0,0.0,0.0,0.0
165000.0,56,0.0,1.0,74.0,4.0,23.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82000.0,53,0.0,1.0,42.0,2.0,34.0,363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85840.0,78,2.0,2.0,39.0,1.0,62.0,0.0,21.0,0.0,29.0,37.7,0.0,0.0,0.0,0.0,0.0,0.0
170000.0,28.0,0.0,1.0,110.0,4.0,292.0,1515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152000.0,8,0.0,2.0,52.0,2.0,105.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266000.0,71,0.0,1.0,122.0,4.0,137.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20000.0,71,0.0,1.0,98.0,4.0,367.0,537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95000.0,34,0.0,1.0,50.0,3.0,209.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235000.0,62,0.0,1.0,140.0,5.0,297.0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74100.0,80,0.0,1.0,51.0,2.0,21.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155000.0,70,0.0,1.0,198.0,8.0,339.0,712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259750.0,25.0,0.0,1.0,114.0,4.0,462.0,876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198000.0,30,0.0,1.0,98.0,5.0,178.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1380000.0,30,0.0,2.0,73.0,2.0,32.0,8491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18000.0,59,0.0,1.0,80.0,3.0,383.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94665.0,14,0.0,1.0,79.0,5.0,366.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8305039.0,42,0.0,2.0,56.0,3.0,218.0,585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218970.0,63,0.0,1.0,162.0,5.0,235.0,627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325000.0,56,0.0,1.0,162.0,5.0,90.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138500.0,32,0.0,1.0,86.0,4.0,462.0,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146030.0,13,2.0,2.0,65.0,4.0,205.0,0.0,13.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152000.0,2,0.0,1.0,81.0,4.0,663.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112500.0,28.0,0.0,1.0,110.0,5.0,298.0,562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116500.0,55,1.0,2.0,2.0,0.0,505.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417700.0,34,0.0,1.0,147.0,5.0,166.0,622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700000.0,76,0.0,1.0,35.0,2.0,540.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83600.0,16,0.0,1.0,100.0,5.0,28.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440155.0,78,1.0,2.0,80.0,3.0,551.0,0.0,178.0,80.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103000.0,2,0.0,1.0,87.0,4.0,761.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148140.0,17,0.0,1.0,102.0,5.0,128.0,406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229000.0,45,0.0,1.0,99.0,4.0,194.0,609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112450.0,35,2.0,2.0,24.0,1.0,238.0,0.0,3.0,0.0,56.0,24.48,0.0,0.0,0.0,0.0,0.0,0.0
268810.0,33,1.0,2.0,91.0,4.0,63.0,0.0,86.0,91.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78000.0,37,0.0,1.0,74.0,4.0,81.0,978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271600.0,76,0.0,1.0,142.0,4.0,367.0,483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75000.0,13,1.0,2.0,60.0,3.0,213.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169000.0,56,0.0,1.0,82.0,4.0,239.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130000.0,4,1.0,2.0,68.0,3.0,70.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85000.0,1,2.0,2.0,52.0,2.0,53.0,0.0,135.0,52.08,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134000.0,80,0.0,1.0,104.0,5.0,491.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77000.0,61,0.0,1.0,35.0,2.0,501.0,293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65000.0,70,0.0,1.0,116.0,5.0,310.0,467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155000.0,42,0.0,1.0,73.0,3.0,95.0,346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93750.0,21,3.0,2.0,10.0,1.0,231.0,0.0,13.0,0.0,14.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
350000.0,1,0.0,1.0,149.0,6.0,419.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55057080.0,30,0.0,2.0,110.0,4.0,132.0,1320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110500.0,34,1.0,1.0,31.0,2.0,329.0,0.0,7.0,26.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209000.0,22,0.0,1.0,140.0,5.0,187.0,479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95000.0,59,0.0,2.0,77.0,3.0,8.0,476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295000.0,77,0.0,1.0,87.0,4.0,53.0,444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41500.0,24,1.0,2.0,27.0,1.0,37.0,0.0,3.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130000.0,63,0.0,1.0,82.0,3.0,363.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125000.0,6,2.0,2.0,22.0,1.0,30.0,0.0,495.0,0.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107000.0,63,2.0,2.0,71.0,3.0,32.0,0.0,501.0,72.3,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165000.0,37,0.0,1.0,91.0,4.0,156.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268100.0,78,1.0,2.0,66.0,3.0,418.0,0.0,10.0,63.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130000.0,32,0.0,1.0,165.0,6.0,127.0,689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75000.0,45,0.0,1.0,105.0,8.0,191.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258000.0,56,0.0,1.0,87.0,4.0,240.0,717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,31,0.0,1.0,150.0,6.0,486.0,4610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43000.0,22,0.0,1.0,83.0,3.0,18.0,416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35000.0,2,0.0,1.0,47.0,2.0,722.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175000.0,81,0.0,1.0,96.0,4.0,156.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548000.0,78,0.0,2.0,134.0,4.0,15.0,675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164000.0,11,0.0,1.0,84.0,5.0,370.0,706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103000.0,29.0,0.0,1.0,120.0,6.0,56.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
