Valeur fonciere,Nombre de lots,Type de voie,Code type local,Surface reelle bati,Nombre pieces principales,Surface terrain,Code commune,Surface Carrez du 1er lot,Surface Carrez du 2eme lot,Surface Carrez du 3eme lot,Surface Carrez du 4eme lot,Surface Carrez du 5eme lot
123000.0,1.0,15.0,2.0,28.0,1.0,0.0,1.0,26.73,0,0,0,0.0
200000.0,3.0,15.0,2.0,57.0,3.0,0.0,3.0,0,0,0,0,0.0
126000.0,2.0,12.0,2.0,33.0,1.0,0.0,3.0,33.72,0,0,0,0.0
282000.0,1.0,4.0,2.0,63.0,3.0,0.0,8.0,63.27,0,0,0,0.0
199000.0,1.0,8.0,2.0,72.0,3.0,0.0,8.0,72.06,0,0,0,0.0
207000.0,1.0,15.0,2.0,47.0,2.0,0.0,1.0,45.49,0,0,0,0.0
170000.0,3.0,12.0,2.0,51.0,2.0,0.0,1.0,0,49.57,0,0,0.0
125000.0,2.0,15.0,2.0,59.0,3.0,0.0,8.0,0,0,0,0,0.0
859242.0,1.0,15.0,2.0,140.0,4.0,0.0,1.0,137.09,0,0,0,0.0
296840.0,3.0,2.0,2.0,68.0,4.0,0.0,8.0,66.85,0,0,0,0.0
396000.0,1.0,15.0,2.0,104.0,4.0,0.0,4.0,113.27,0,0,0,0.0
211120.0,2.0,15.0,2.0,80.0,4.0,0.0,8.0,0,80.7,0,0,0.0
249000.0,1.0,15.0,2.0,70.0,3.0,0.0,0.0,54.42,0,0,0,0.0
510730.0,2.0,15.0,2.0,120.0,5.0,0.0,4.0,120.37,0,0,0,0.0
268300.0,2.0,15.0,2.0,67.0,2.0,0.0,0.0,0,68.65,0,0,0.0
145500.0,1.0,5.0,2.0,43.0,1.0,0.0,3.0,0,0,0,0,0.0
573000.0,3.0,12.0,2.0,113.0,4.0,0.0,0.0,120.0,0,0,0,0.0
418800.0,2.0,15.0,2.0,95.0,3.0,0.0,3.0,0,0,0,0,0.0
148000.0,2.0,15.0,2.0,39.0,2.0,0.0,0.0,0,0,0,0,0.0
264825.0,1.0,15.0,2.0,58.0,2.0,0.0,3.0,40.98,0,0,0,0.0
602000.0,1.0,10.0,2.0,143.0,5.0,0.0,0.0,135.79,0,0,0,0.0
340400.0,1.0,15.0,2.0,70.0,2.0,0.0,4.0,67.99,0,0,0,0.0
70000.0,2.0,15.0,2.0,196.0,5.0,0.0,1.0,0,0,0,0,0.0
70000.0,1.0,15.0,2.0,25.0,1.0,0.0,1.0,0,0,0,0,0.0
388200.0,2.0,15.0,2.0,77.0,3.0,0.0,3.0,0,0,0,0,0.0
190000.0,1.0,15.0,2.0,42.0,2.0,0.0,3.0,0,0,0,0,0.0
180000.0,1.0,15.0,2.0,30.0,2.0,0.0,1.0,31.72,0,0,0,0.0
369462.0,1.0,15.0,2.0,84.0,4.0,0.0,4.0,85.13,0,0,0,0.0
285000.0,2.0,15.0,2.0,44.0,2.0,0.0,1.0,0,42.4,0,0,0.0
160000.0,2.0,12.0,2.0,68.0,2.0,0.0,1.0,27.3,0,0,0,0.0
98220.0,2.0,15.0,2.0,54.0,3.0,0.0,8.0,0,0,0,0,0.0
704500.0,1.0,15.0,1.0,119.0,5.0,0.0,3.0,118.27,0,0,0,0.0
212000.0,2.0,15.0,2.0,197.0,5.0,0.0,0.0,34.6,0,0,0,0.0
350000.0,1.0,15.0,2.0,59.0,2.0,0.0,0.0,62.06,0,0,0,0.0
243650.0,3.0,15.0,2.0,48.0,2.0,0.0,3.0,0,0,0,0,0.0
290000.0,1.0,15.0,2.0,87.0,3.0,0.0,1.0,82.2,0,0,0,0.0
185888.0,1.0,8.0,2.0,60.0,3.0,0.0,0.0,0,0,0,0,0.0
292000.0,2.0,15.0,2.0,90.0,3.0,0.0,4.0,83.82,0,0,0,0.0
194300.0,2.0,8.0,2.0,42.0,1.0,0.0,0.0,40.32,0,0,0,0.0
784600.0,2.0,15.0,2.0,88.0,3.0,0.0,1.0,0,0,0,0,0.0
335000.0,2.0,15.0,2.0,64.0,3.0,0.0,0.0,73.56,73.56,0,0,0.0
620000.0,3.0,12.0,2.0,100.0,3.0,0.0,1.0,0,106.56,0,0,0.0
192000.0,1.0,15.0,2.0,20.0,1.0,0.0,1.0,49.06,0,0,0,0.0
192000.0,2.0,15.0,2.0,41.0,1.0,0.0,1.0,0,32.75,0,0,0.0
171500.0,1.0,15.0,2.0,45.0,2.0,0.0,4.0,45.8,0,0,0,0.0
312950.0,1.0,15.0,2.0,69.0,3.0,0.0,8.0,69.15,0,0,0,0.0
280000.0,2.0,2.0,2.0,47.0,2.0,0.0,4.0,0,48.27,0,0,0.0
