Valeur fonciere,Nombre de lots,Type de voie,Code type local,Surface reelle bati,Nombre pieces principales,Surface terrain,Code commune,Surface Carrez du 1er lot,Surface Carrez du 2eme lot,Surface Carrez du 3eme lot,Surface Carrez du 4eme lot,Surface Carrez du 5eme lot
215000.0,1.0,16.0,2.0,65.0,3.0,0.0,0.0,65.26,0,0,0,0
129000.0,2.0,16.0,2.0,55.0,2.0,0.0,0.0,0,40.9,0,0,0
128000.0,2.0,16.0,2.0,55.0,2.0,0.0,0.0,57.24,0,0,0,0
116000.0,2.0,16.0,2.0,47.0,2.0,0.0,0.0,0,47.4,0,0,0
385000.0,2.0,16.0,2.0,91.0,4.0,0.0,0.0,0,88.79,0,0,0
230000.0,2.0,16.0,2.0,72.0,3.0,0.0,0.0,0,72.24,0,0,0
570000.0,0.0,16.0,1.0,102.0,4.0,285.0,0.0,0,0,0,0,0
170000.0,2.0,16.0,2.0,31.0,2.0,0.0,0.0,0,34.65,0,0,0
270150.0,0.0,16.0,1.0,96.0,5.0,314.0,0.0,0,0,0,0,0
150000.0,1.0,16.0,2.0,50.0,2.0,0.0,0.0,43.62,0,0,0,0
150000.0,1.0,16.0,2.0,40.0,2.0,0.0,0.0,42.71,0,0,0,0
119375.0,1.0,13.0,2.0,74.0,3.0,0.0,0.0,74.45,0,0,0,0
249000.0,0.0,16.0,1.0,64.0,4.0,275.0,0.0,0,0,0,0,0
220000.0,2.0,11.0,2.0,68.0,3.0,0.0,0.0,0,65.0,0,0,0
128500.0,2.0,16.0,2.0,40.0,1.0,0.0,0.0,27.21,0,0,0,0
265000.0,2.0,16.0,2.0,73.0,3.0,0.0,0.0,0,54.52,0,0,0
145000.0,3.0,16.0,2.0,30.0,1.0,0.0,0.0,0,0,29.52,0,0
238000.0,4.0,16.0,2.0,72.0,4.0,0.0,0.0,71.9,0,0,0,0
135000.0,2.0,16.0,2.0,60.0,4.0,0.0,0.0,0,60.03,0,0,0
220000.0,1.0,16.0,2.0,68.0,3.0,0.0,0.0,70.02,0,0,0,0
150000.0,2.0,16.0,2.0,49.0,3.0,0.0,0.0,66.33,0,0,0,0
462284.0,2.0,3.0,2.0,120.0,5.0,0.0,0.0,0,119.58,0,0,0
99000.0,2.0,1.0,2.0,66.0,3.0,0.0,0.0,63.64,0,0,0,0
295960.0,2.0,4.0,2.0,92.0,4.0,0.0,0.0,0,89.79,0,0,0
110000.0,1.0,16.0,2.0,31.0,1.0,0.0,0.0,31.04,0,0,0,0
78000.0,1.0,16.0,2.0,23.0,1.0,0.0,0.0,23.35,0,0,0,0
365000.0,2.0,16.0,2.0,91.0,4.0,0.0,0.0,0,90.47,0,0,0
133000.0,1.0,16.0,2.0,42.0,2.0,0.0,0.0,42.84,0,0,0,0
474837.0,1.0,16.0,2.0,86.0,3.0,0.0,0.0,84.94,0,0,0,0
115000.0,1.0,3.0,2.0,36.0,2.0,0.0,0.0,37.2,0,0,0,0
171000.0,2.0,1.0,2.0,51.0,2.0,0.0,0.0,45.18,0,0,0,0
65000.0,1.0,16.0,2.0,19.0,1.0,0.0,0.0,19.56,0,0,0,0
33000.0,1.0,3.0,2.0,12.0,1.0,0.0,0.0,12.03,0,0,0,0
203500.0,3.0,3.0,2.0,70.0,3.0,0.0,0.0,71.1,0,0,0,0
74500.0,1.0,16.0,2.0,27.0,1.0,0.0,0.0,25.31,0,0,0,0
300000.0,0.0,16.0,1.0,68.0,3.0,129.0,0.0,0,0,0,0,0
73000.0,1.0,16.0,2.0,18.0,1.0,0.0,0.0,17.9,0,0,0,0
167500.0,3.0,16.0,2.0,45.0,2.0,0.0,0.0,45.12,0,0,0,0
120000.0,2.0,2.0,2.0,51.0,3.0,0.0,0.0,0,53.06,0,0,0
65000.0,0.0,13.0,1.0,40.0,2.0,40.0,0.0,0,0,0,0,0
210000.0,2.0,16.0,2.0,76.0,2.0,0.0,0.0,0,78.34,0,0,0
545000.0,0.0,16.0,1.0,103.0,4.0,213.0,0.0,0,0,0,0,0
870000.0,0.0,16.0,1.0,130.0,5.0,153.0,0.0,0,0,0,0,0
58000.0,4.0,3.0,2.0,30.0,1.0,0.0,0.0,0,0,0,29.79,0
2735000.0,0.0,16.0,2.0,25.0,1.0,5406.0,0.0,0,0,0,0,0
2735000.0,0.0,16.0,2.0,45.0,2.0,5406.0,0.0,0,0,0,0,0
2735000.0,0.0,16.0,2.0,30.0,1.0,5406.0,0.0,0,0,0,0,0
2735000.0,0.0,16.0,2.0,30.0,2.0,5406.0,0.0,0,0,0,0,0
297000.0,1.0,11.0,2.0,70.0,2.0,0.0,0.0,72.68,0,0,0,0
235000.0,2.0,16.0,2.0,77.0,3.0,0.0,0.0,0,77.4,0,0,0
129400.0,1.0,3.0,2.0,41.0,2.0,0.0,0.0,49.27,0,0,0,0
128000.0,2.0,16.0,2.0,33.0,1.0,0.0,0.0,32.82,0,0,0,0
120000.0,2.0,16.0,2.0,44.0,1.0,0.0,0.0,48.18,0,0,0,0
213000.0,2.0,3.0,2.0,65.0,3.0,0.0,0.0,65.14,0,0,0,0
100000.0,1.0,2.0,2.0,35.0,2.0,0.0,0.0,55.81,0,0,0,0
140000.0,2.0,3.0,2.0,43.0,1.0,0.0,0.0,43.54,0,0,0,0
222000.0,0.0,2.0,1.0,60.0,3.0,150.0,0.0,0,0,0,0,0
390000.0,0.0,16.0,1.0,108.0,4.0,110.0,0.0,0,0,0,0,0
136000.0,2.0,16.0,2.0,48.0,2.0,0.0,0.0,0,0,0,0,0
136000.0,1.0,16.0,2.0,2.0,0.0,0.0,0.0,0,0,0,0,0
204583.0,1.0,16.0,2.0,76.0,4.0,0.0,0.0,75.62,0,0,0,0
295000.0,1.0,16.0,2.0,66.0,3.0,0.0,0.0,66.94,0,0,0,0
220000.0,1.0,0.0,2.0,71.0,3.0,0.0,0.0,71.5,0,0,0,0
165000.0,1.0,16.0,2.0,59.0,3.0,0.0,0.0,58.64,0,0,0,0
159700.0,1.0,3.0,2.0,38.0,2.0,0.0,0.0,0,0,0,0,0
111694.0,1.0,16.0,2.0,41.0,2.0,0.0,0.0,41.4,0,0,0,0
65000.0,3.0,3.0,2.0,21.0,2.0,0.0,0.0,0,0,0,0,0
129000.0,1.0,16.0,2.0,47.0,2.0,0.0,0.0,47.48,0,0,0,0
320000.0,1.0,16.0,2.0,81.0,4.0,0.0,0.0,94.05,0,0,0,0
258000.0,2.0,16.0,2.0,87.0,3.0,0.0,0.0,0,88.16,0,0,0
