Valeur fonciere,Nombre de lots,Code type local,Surface reelle bati,Nombre pieces principales,Surface terrain,1er lot,Surface Carrez du 1er lot,2eme lot,Surface Carrez du 2eme lot,3eme lot,Surface Carrez du 3eme lot,4eme lot,Surface Carrez du 4eme lot,5eme lot,Surface Carrez du 5eme lot
98000.0,2.0,2.0,47.0,2.0,0.0,502.0,0,534.0,0,0.0,0,0.0,0,0.0,0.0
69500.0,1.0,2.0,19.0,1.0,0.0,221.0,18.27,0.0,0,0.0,0,0.0,0,0.0,0.0
128000.0,2.0,2.0,76.0,3.0,0.0,31.0,0,8.0,73.72,0.0,0,0.0,0,0.0,0.0
74000.0,2.0,2.0,73.0,4.0,0.0,3256.0,0,3271.0,74.1,0.0,0,0.0,0,0.0,0.0
338000.0,0.0,1.0,87.0,3.0,295.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
255000.0,2.0,2.0,57.0,3.0,0.0,1.0,0,74.0,0,0.0,0,0.0,0,0.0,0.0
76500.0,2.0,2.0,16.0,1.0,0.0,27.0,19.95,9.0,0,0.0,0,0.0,0,0.0,0.0
70000.0,1.0,2.0,34.0,2.0,0.0,14.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
136650.0,1.0,2.0,46.0,2.0,0.0,1656.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
112910.0,1.0,2.0,20.0,1.0,0.0,8.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
88000.0,1.0,2.0,25.0,1.0,0.0,9.0,21.49,0.0,0,0.0,0,0.0,0,0.0,0.0
235000.0,1.0,1.0,59.0,4.0,120.0,4.0,72.4,0.0,0,0.0,0,0.0,0,0.0,0.0
125730.0,1.0,2.0,60.0,3.0,0.0,24.0,60.71,0.0,0,0.0,0,0.0,0,0.0,0.0
132900.0,2.0,2.0,55.0,3.0,0.0,19.0,0,20.0,0,0.0,0,0.0,0,0.0,0.0
168000.0,1.0,2.0,58.0,3.0,0.0,10.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
84000.0,2.0,2.0,77.0,4.0,0.0,11110.0,0,11113.0,0,0.0,0,0.0,0,0.0,0.0
223540.0,1.0,2.0,56.0,3.0,0.0,4.0,55.29,0.0,0,0.0,0,0.0,0,0.0,0.0
100000.0,1.0,2.0,25.0,1.0,0.0,11.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
125000.0,2.0,2.0,74.0,4.0,0.0,110.0,77.52,116.0,0,0.0,0,0.0,0,0.0,0.0
78000.0,2.0,2.0,25.0,1.0,0.0,105.0,37.48,60.0,0,0.0,0,0.0,0,0.0,0.0
134000.0,2.0,2.0,44.0,2.0,0.0,13.0,0,64.0,45.17,0.0,0,0.0,0,0.0,0.0
92000.0,2.0,2.0,42.0,2.0,0.0,33.0,0,51.0,0,0.0,0,0.0,0,0.0,0.0
150000.0,1.0,2.0,22.0,1.0,0.0,11.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
150000.0,2.0,2.0,36.0,1.0,0.0,1.0,0,3.0,0,0.0,0,0.0,0,0.0,0.0
400000.0,0.0,1.0,125.0,6.0,145.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
330000.0,0.0,2.0,45.0,1.0,121.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
330000.0,0.0,2.0,33.0,1.0,121.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
330000.0,0.0,2.0,30.0,1.0,121.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
330000.0,0.0,2.0,39.0,2.0,121.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
365000.0,3.0,2.0,103.0,5.0,0.0,14.0,102.94,154.0,0,155.0,0,0.0,0,0.0,0.0
153000.0,1.0,2.0,62.0,3.0,0.0,701.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
740000.0,0.0,1.0,154.0,7.0,237.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
740000.0,0.0,1.0,154.0,7.0,500.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
740000.0,0.0,1.0,64.0,2.0,513.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
170000.0,1.0,2.0,23.0,1.0,0.0,38.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
170000.0,1.0,2.0,22.0,1.0,0.0,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
102220.0,2.0,2.0,42.0,2.0,0.0,104.0,0,126.0,0,0.0,0,0.0,0,0.0,0.0
118000.0,1.0,2.0,23.0,1.0,0.0,8.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
118000.0,1.0,2.0,22.0,1.0,0.0,18.0,30.02,0.0,0,0.0,0,0.0,0,0.0,0.0
52262.0,2.0,2.0,66.0,3.0,0.0,149.0,0,68.0,0,0.0,0,0.0,0,0.0,0.0
287000.0,1.0,2.0,65.0,3.0,0.0,3.0,61.43,0.0,0,0.0,0,0.0,0,0.0,0.0
184400.0,2.0,2.0,79.0,5.0,0.0,5.0,78.49,51.0,0,0.0,0,0.0,0,0.0,0.0
299000.0,1.0,2.0,96.0,4.0,0.0,36.0,95.89,0.0,0,0.0,0,0.0,0,0.0,0.0
190000.0,1.0,2.0,70.0,3.0,0.0,35.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
170490.0,1.0,2.0,15.0,1.0,0.0,15.0,14.75,0.0,0,0.0,0,0.0,0,0.0,0.0
170490.0,1.0,2.0,15.0,1.0,0.0,18.0,13.18,0.0,0,0.0,0,0.0,0,0.0,0.0
170490.0,1.0,2.0,15.0,1.0,0.0,16.0,14.04,0.0,0,0.0,0,0.0,0,0.0,0.0
56000.0,1.0,2.0,20.0,1.0,0.0,14.0,20.07,0.0,0,0.0,0,0.0,0,0.0,0.0
125000.0,2.0,2.0,76.0,4.0,0.0,13.0,0,3.0,0,0.0,0,0.0,0,0.0,0.0
81259.0,1.0,2.0,53.0,2.0,0.0,1.0,52.01,0.0,0,0.0,0,0.0,0,0.0,0.0
63500.0,2.0,2.0,18.0,1.0,0.0,61.0,17.39,9.0,0,0.0,0,0.0,0,0.0,0.0
120000.0,1.0,2.0,56.0,2.0,0.0,117.0,55.97,0.0,0,0.0,0,0.0,0,0.0,0.0
793000.0,2.0,2.0,174.0,6.0,0.0,16.0,0,49.0,0,0.0,0,0.0,0,0.0,0.0
950000.0,0.0,2.0,100.0,4.0,516.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
950000.0,0.0,2.0,100.0,4.0,516.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
950000.0,0.0,2.0,118.0,5.0,483.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
950000.0,0.0,2.0,118.0,5.0,483.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
180000.0,2.0,2.0,43.0,2.0,0.0,1.0,0,6.0,43.2,0.0,0,0.0,0,0.0,0.0
52000.0,1.0,2.0,18.0,1.0,0.0,5062.0,18.8,0.0,0,0.0,0,0.0,0,0.0,0.0
162500.0,2.0,2.0,33.0,2.0,0.0,25.0,0,42.0,33.0,0.0,0,0.0,0,0.0,0.0
130300.0,1.0,2.0,78.0,5.0,0.0,251.0,77.54,0.0,0,0.0,0,0.0,0,0.0,0.0
113000.0,2.0,2.0,47.0,2.0,0.0,323.0,45.0,454.0,0,0.0,0,0.0,0,0.0,0.0
504761.0,1.0,2.0,54.0,3.0,0.0,10.0,94.09,0.0,0,0.0,0,0.0,0,0.0,0.0
122000.0,2.0,2.0,56.0,3.0,0.0,24.0,0,36.0,0,0.0,0,0.0,0,0.0,0.0
134850.0,2.0,2.0,79.0,5.0,0.0,123.0,0,62.0,77.67,0.0,0,0.0,0,0.0,0.0
121500.0,1.0,2.0,35.0,2.0,0.0,130.0,34.79,0.0,0,0.0,0,0.0,0,0.0,0.0
162000.0,2.0,2.0,63.0,3.0,0.0,42.0,0,80.0,64.03,0.0,0,0.0,0,0.0,0.0
147000.0,2.0,2.0,63.0,3.0,0.0,39.0,0,4.0,0,0.0,0,0.0,0,0.0,0.0
96750.0,2.0,2.0,39.0,1.0,0.0,1.0,0,9.0,0,0.0,0,0.0,0,0.0,0.0
485000.0,1.0,2.0,103.0,4.0,0.0,23.0,106.75,0.0,0,0.0,0,0.0,0,0.0,0.0
137000.0,2.0,2.0,52.0,2.0,0.0,24.0,0,29.0,55.05,0.0,0,0.0,0,0.0,0.0
356000.0,2.0,2.0,60.0,3.0,0.0,2.0,60.1,8.0,0,0.0,0,0.0,0,0.0,0.0
230840.0,1.0,2.0,88.0,4.0,0.0,200.0,88.41,0.0,0,0.0,0,0.0,0,0.0,0.0
127000.0,2.0,2.0,40.0,2.0,0.0,31.0,0,49.0,44.74,0.0,0,0.0,0,0.0,0.0
95000.0,2.0,2.0,64.0,3.0,0.0,12206.0,0,12223.0,64.84,0.0,0,0.0,0,0.0,0.0
465164.0,2.0,2.0,99.0,3.0,0.0,505.0,96.35,545.0,0,0.0,0,0.0,0,0.0,0.0
436500.0,0.0,1.0,115.0,5.0,502.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
116700.0,1.0,2.0,27.0,1.0,0.0,32.0,29.01,0.0,0,0.0,0,0.0,0,0.0,0.0
112000.0,1.0,2.0,61.0,2.0,0.0,31.0,56.46,0.0,0,0.0,0,0.0,0,0.0,0.0
179450.0,1.0,2.0,65.0,3.0,0.0,16.0,65.0,0.0,0,0.0,0,0.0,0,0.0,0.0
130000.0,1.0,2.0,42.0,2.0,0.0,28.0,43.34,0.0,0,0.0,0,0.0,0,0.0,0.0
115000.0,1.0,2.0,54.0,3.0,0.0,38.0,54.0,0.0,0,0.0,0,0.0,0,0.0,0.0
104000.0,2.0,2.0,33.0,1.0,0.0,105.0,0,91.0,32.1,0.0,0,0.0,0,0.0,0.0
80020.0,2.0,2.0,31.0,1.0,0.0,108.0,0,46.0,33.08,0.0,0,0.0,0,0.0,0.0
167380.0,2.0,2.0,51.0,2.0,0.0,36.0,51.18,365.0,0,0.0,0,0.0,0,0.0,0.0
100020.0,1.0,2.0,28.0,2.0,0.0,46.0,28.42,0.0,0,0.0,0,0.0,0,0.0,0.0
64000.0,2.0,2.0,54.0,3.0,0.0,173.0,55.73,237.0,0,0.0,0,0.0,0,0.0,0.0
1000000.0,0.0,2.0,48.0,2.0,122.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
1000000.0,0.0,2.0,48.0,2.0,122.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
1000000.0,0.0,2.0,91.0,5.0,122.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
1000000.0,0.0,2.0,41.0,2.0,122.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
1000000.0,0.0,2.0,41.0,2.0,122.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
125000.0,1.0,2.0,55.0,3.0,0.0,76.0,53.98,0.0,0,0.0,0,0.0,0,0.0,0.0
88000.0,1.0,2.0,21.0,2.0,0.0,8.0,18.72,0.0,0,0.0,0,0.0,0,0.0,0.0
950000.0,0.0,1.0,121.0,6.0,729.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
91000.0,1.0,2.0,21.0,1.0,0.0,8.0,21.01,0.0,0,0.0,0,0.0,0,0.0,0.0
217000.0,1.0,2.0,70.0,4.0,0.0,26.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
99200.0,2.0,2.0,32.0,1.0,0.0,209.0,0,227.0,0,0.0,0,0.0,0,0.0,0.0
67000.0,2.0,2.0,27.0,1.0,0.0,25.0,0,54.0,0,0.0,0,0.0,0,0.0,0.0
88000.0,2.0,2.0,29.0,1.0,0.0,13.0,0,6.0,27.42,0.0,0,0.0,0,0.0,0.0
148000.0,2.0,2.0,29.0,1.0,0.0,13.0,0,33.0,28.57,0.0,0,0.0,0,0.0,0.0
88500.0,2.0,2.0,36.0,2.0,0.0,217.0,0,229.0,0,0.0,0,0.0,0,0.0,0.0
208000.0,2.0,2.0,76.0,4.0,0.0,338.0,78.0,363.0,0,0.0,0,0.0,0,0.0,0.0
126000.0,2.0,2.0,41.0,2.0,0.0,1.0,0,27.0,0,0.0,0,0.0,0,0.0,0.0
170550.0,1.0,2.0,61.0,3.0,0.0,7.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
114000.0,1.0,2.0,54.0,2.0,0.0,96.0,54.98,0.0,0,0.0,0,0.0,0,0.0,0.0
235000.0,1.0,2.0,56.0,3.0,0.0,5.0,49.33,0.0,0,0.0,0,0.0,0,0.0,0.0
88000.0,1.0,2.0,46.0,2.0,0.0,15.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
171500.0,2.0,2.0,41.0,2.0,0.0,1.0,39.69,5.0,0,0.0,0,0.0,0,0.0,0.0
82000.0,2.0,2.0,59.0,3.0,0.0,1501.0,0,1522.0,0,0.0,0,0.0,0,0.0,0.0
212000.0,1.0,2.0,64.0,3.0,0.0,4.0,65.94,0.0,0,0.0,0,0.0,0,0.0,0.0
115000.0,2.0,2.0,63.0,4.0,0.0,33.0,0,43.0,0,0.0,0,0.0,0,0.0,0.0
275139.0,1.0,2.0,110.0,3.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
127778.0,1.0,2.0,46.0,2.0,0.0,58.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
110600.0,1.0,2.0,45.0,2.0,0.0,622.0,44.64,0.0,0,0.0,0,0.0,0,0.0,0.0
190000.0,1.0,2.0,50.0,2.0,0.0,318.0,49.79,0.0,0,0.0,0,0.0,0,0.0,0.0
172900.0,2.0,2.0,40.0,1.0,0.0,3.0,0,7.0,43.79,0.0,0,0.0,0,0.0,0.0
115000.0,1.0,2.0,42.0,2.0,0.0,37.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
78300.0,1.0,2.0,20.0,1.0,0.0,2.0,16.19,0.0,0,0.0,0,0.0,0,0.0,0.0
147900.0,1.0,2.0,89.0,5.0,0.0,108.0,97.55,0.0,0,0.0,0,0.0,0,0.0,0.0
343500.0,2.0,2.0,67.0,3.0,0.0,207.0,69.32,215.0,0,0.0,0,0.0,0,0.0,0.0
129000.0,1.0,2.0,53.0,3.0,0.0,308.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
84000.0,1.0,2.0,26.0,1.0,0.0,88.0,26.92,0.0,0,0.0,0,0.0,0,0.0,0.0
110000.0,2.0,2.0,74.0,4.0,0.0,121.0,0,143.0,76.46,0.0,0,0.0,0,0.0,0.0
198139.0,1.0,2.0,57.0,3.0,0.0,6.0,54.44,0.0,0,0.0,0,0.0,0,0.0,0.0
165000.0,2.0,2.0,80.0,4.0,0.0,100.0,0,120.0,80.31,0.0,0,0.0,0,0.0,0.0
91500.0,1.0,2.0,22.0,1.0,0.0,138.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
264350.0,1.0,2.0,69.0,3.0,0.0,203.0,69.55,0.0,0,0.0,0,0.0,0,0.0,0.0
115000.0,2.0,2.0,43.0,2.0,0.0,283.0,44.0,325.0,0,0.0,0,0.0,0,0.0,0.0
112450.0,1.0,2.0,18.0,2.0,0.0,28.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
85000.0,1.0,2.0,31.0,1.0,0.0,20.0,30.95,0.0,0,0.0,0,0.0,0,0.0,0.0
114000.0,1.0,2.0,84.0,4.0,0.0,39.0,85.06,0.0,0,0.0,0,0.0,0,0.0,0.0
105000.0,1.0,2.0,50.0,2.0,0.0,30.0,49.19,0.0,0,0.0,0,0.0,0,0.0,0.0
175000.0,2.0,2.0,68.0,3.0,0.0,578.0,0,601.0,67.79,0.0,0,0.0,0,0.0,0.0
74000.0,1.0,2.0,25.0,1.0,0.0,21.0,24.58,0.0,0,0.0,0,0.0,0,0.0,0.0
120000.0,2.0,2.0,56.0,3.0,0.0,1231.0,51.72,1233.0,0,0.0,0,0.0,0,0.0,0.0
147900.0,1.0,2.0,63.0,3.0,0.0,130.0,61.93,0.0,0,0.0,0,0.0,0,0.0,0.0
423000.0,0.0,1.0,95.0,5.0,514.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
150000.0,1.0,2.0,47.0,2.0,0.0,10.0,46.69,0.0,0,0.0,0,0.0,0,0.0,0.0
375000.0,1.0,2.0,20.0,1.0,0.0,1010.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
375000.0,1.0,2.0,20.0,1.0,0.0,1010.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
375000.0,1.0,2.0,18.0,1.0,0.0,1010.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
375000.0,1.0,2.0,18.0,1.0,0.0,1010.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
375000.0,1.0,2.0,20.0,1.0,0.0,1010.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
160000.0,2.0,2.0,76.0,4.0,0.0,8.0,0,9.0,80.12,0.0,0,0.0,0,0.0,0.0
205000.0,0.0,1.0,104.0,5.0,202.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
145000.0,1.0,2.0,32.0,2.0,0.0,105.0,37.0,0.0,0,0.0,0,0.0,0,0.0,0.0
148000.0,1.0,2.0,62.0,3.0,0.0,63.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
31000.0,2.0,2.0,66.0,2.0,0.0,37.0,0,7.0,0,0.0,0,0.0,0,0.0,0.0
130000.0,2.0,2.0,93.0,4.0,0.0,13.0,99.04,50.0,0,0.0,0,0.0,0,0.0,0.0
439200.0,0.0,1.0,86.0,4.0,222.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
90000.0,2.0,2.0,52.0,2.0,0.0,14.0,0,48.0,43.97,0.0,0,0.0,0,0.0,0.0
293000.0,2.0,2.0,76.0,3.0,0.0,15.0,77.08,21.0,0,0.0,0,0.0,0,0.0,0.0
155000.0,1.0,2.0,48.0,2.0,0.0,8.0,49.34,0.0,0,0.0,0,0.0,0,0.0,0.0
80000.0,1.0,2.0,26.0,2.0,0.0,69.0,27.13,0.0,0,0.0,0,0.0,0,0.0,0.0
118280.0,2.0,2.0,27.0,1.0,0.0,24.0,0,55.0,49.43,0.0,0,0.0,0,0.0,0.0
775000.0,1.0,2.0,125.0,5.0,0.0,2071.0,124.89,0.0,0,0.0,0,0.0,0,0.0,0.0
180000.0,2.0,2.0,29.0,1.0,0.0,136.0,26.68,155.0,0,0.0,0,0.0,0,0.0,0.0
330000.0,2.0,2.0,92.0,4.0,0.0,26.0,93.49,43.0,0,0.0,0,0.0,0,0.0,0.0
559700.0,2.0,2.0,120.0,4.0,0.0,19.0,0,7.0,116.16,0.0,0,0.0,0,0.0,0.0
130000.0,2.0,2.0,40.0,2.0,0.0,10.0,38.97,17.0,0,0.0,0,0.0,0,0.0,0.0
203000.0,2.0,2.0,87.0,4.0,0.0,41.0,87.71,5.0,0,0.0,0,0.0,0,0.0,0.0
141240.0,2.0,2.0,45.0,2.0,0.0,17.0,0,50.0,0,0.0,0,0.0,0,0.0,0.0
237850.0,2.0,2.0,67.0,3.0,0.0,60.0,0,97.0,67.55,0.0,0,0.0,0,0.0,0.0
122121.0,1.0,2.0,30.0,1.0,0.0,3.0,32.75,0.0,0,0.0,0,0.0,0,0.0,0.0
97000.0,1.0,2.0,34.0,2.0,0.0,36.0,33.37,0.0,0,0.0,0,0.0,0,0.0,0.0
132350.0,1.0,2.0,28.0,1.0,0.0,28.0,30.05,0.0,0,0.0,0,0.0,0,0.0,0.0
177500.0,2.0,2.0,85.0,4.0,0.0,112.0,66.61,113.0,0,0.0,0,0.0,0,0.0,0.0
204270.0,2.0,2.0,47.0,2.0,0.0,13.0,0,16.0,50.37,0.0,0,0.0,0,0.0,0.0
85600.0,1.0,2.0,31.0,2.0,0.0,42.0,29.91,0.0,0,0.0,0,0.0,0,0.0,0.0
141000.0,2.0,2.0,52.0,3.0,0.0,2214.0,59.4,2730.0,0,0.0,0,0.0,0,0.0,0.0
93000.0,1.0,2.0,24.0,1.0,0.0,14.0,24.48,0.0,0,0.0,0,0.0,0,0.0,0.0
99000.0,2.0,2.0,67.0,3.0,0.0,21.0,0,49.0,59.73,0.0,0,0.0,0,0.0,0.0
685000.0,0.0,1.0,220.0,8.0,327.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
227600.0,0.0,1.0,89.0,4.0,199.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
3000000.0,0.0,1.0,100.0,3.0,479.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
133152.0,1.0,2.0,80.0,4.0,0.0,78.0,83.0,0.0,0,0.0,0,0.0,0,0.0,0.0
116000.0,1.0,2.0,31.0,1.0,0.0,10.0,29.93,0.0,0,0.0,0,0.0,0,0.0,0.0
743000.0,0.0,1.0,110.0,4.0,510.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
161000.0,1.0,2.0,63.0,3.0,0.0,19.0,64.01,0.0,0,0.0,0,0.0,0,0.0,0.0
99250.0,1.0,2.0,24.0,1.0,0.0,316.0,24.17,0.0,0,0.0,0,0.0,0,0.0,0.0
202200.0,2.0,2.0,55.0,2.0,0.0,35.0,0,62.0,55.0,0.0,0,0.0,0,0.0,0.0
72000.0,1.0,2.0,38.0,2.0,0.0,11.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
582800.0,0.0,1.0,127.0,5.0,296.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
126350.0,1.0,2.0,66.0,3.0,0.0,383.0,72.85,0.0,0,0.0,0,0.0,0,0.0,0.0
219500.0,2.0,2.0,51.0,2.0,0.0,130.0,0,65.0,51.74,0.0,0,0.0,0,0.0,0.0
368050.0,0.0,1.0,39.0,3.0,248.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
646900.0,0.0,1.0,148.0,6.0,393.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
80000.0,2.0,2.0,47.0,3.0,0.0,113.0,0,142.0,46.15,0.0,0,0.0,0,0.0,0.0
79607.0,1.0,2.0,37.0,2.0,0.0,17.0,37.4,0.0,0,0.0,0,0.0,0,0.0,0.0
265000.0,1.0,1.0,92.0,4.0,0.0,1.0,92.69,0.0,0,0.0,0,0.0,0,0.0,0.0
90000.0,1.0,2.0,24.0,1.0,0.0,36.0,22.33,0.0,0,0.0,0,0.0,0,0.0,0.0
199900.0,1.0,2.0,65.0,3.0,0.0,114.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
162000.0,2.0,2.0,56.0,3.0,0.0,130.0,56.11,215.0,0,0.0,0,0.0,0,0.0,0.0
96000.0,2.0,2.0,46.0,2.0,0.0,170.0,45.46,249.0,0,0.0,0,0.0,0,0.0,0.0
206000.0,1.0,2.0,53.0,2.0,0.0,3.0,53.05,0.0,0,0.0,0,0.0,0,0.0,0.0
123690.0,2.0,2.0,22.0,1.0,0.0,304.0,0,90.0,0,0.0,0,0.0,0,0.0,0.0
146000.0,1.0,2.0,33.0,2.0,0.0,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
139000.0,2.0,2.0,30.0,1.0,0.0,53.0,29.49,84.0,0,0.0,0,0.0,0,0.0,0.0
175000.0,1.0,2.0,35.0,2.0,0.0,29.0,34.92,0.0,0,0.0,0,0.0,0,0.0,0.0
260000.0,2.0,2.0,75.0,4.0,0.0,14.0,0,4.0,81.13,0.0,0,0.0,0,0.0,0.0
550000.0,0.0,2.0,41.0,1.0,160.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
550000.0,0.0,2.0,27.0,0.0,160.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
550000.0,0.0,2.0,41.0,1.0,160.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
550000.0,0.0,2.0,82.0,3.0,160.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
366000.0,0.0,1.0,113.0,4.0,409.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
130000.0,1.0,2.0,52.0,2.0,0.0,48.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
335000.0,1.0,2.0,76.0,3.0,0.0,105.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
335000.0,1.0,2.0,76.0,3.0,0.0,109.0,75.34,0.0,0,0.0,0,0.0,0,0.0,0.0
324000.0,0.0,1.0,70.0,5.0,107.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
76000.0,1.0,2.0,21.0,1.0,0.0,22.0,20.1,0.0,0,0.0,0,0.0,0,0.0,0.0
161800.0,2.0,2.0,70.0,4.0,0.0,308.0,67.25,434.0,0,0.0,0,0.0,0,0.0,0.0
109500.0,2.0,2.0,68.0,4.0,0.0,2083.0,69.57,2599.0,0,0.0,0,0.0,0,0.0,0.0
93900.0,1.0,2.0,33.0,1.0,0.0,113.0,28.07,0.0,0,0.0,0,0.0,0,0.0,0.0
70000.0,1.0,2.0,18.0,1.0,0.0,39.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
129000.0,2.0,2.0,80.0,4.0,0.0,14245.0,0,14263.0,79.8,0.0,0,0.0,0,0.0,0.0
153100.0,2.0,2.0,68.0,4.0,0.0,2137.0,0,2635.0,0,0.0,0,0.0,0,0.0,0.0
204000.0,2.0,2.0,67.0,3.0,0.0,407.0,0,418.0,66.91,0.0,0,0.0,0,0.0,0.0
116000.0,1.0,2.0,31.0,2.0,0.0,1624.0,32.16,0.0,0,0.0,0,0.0,0,0.0,0.0
165000.0,1.0,2.0,71.0,4.0,0.0,131.0,69.31,0.0,0,0.0,0,0.0,0,0.0,0.0
210000.0,3.0,2.0,115.0,5.0,0.0,1.0,0,10.0,0,3.0,0,0.0,0,0.0,0.0
84000.0,1.0,2.0,20.0,1.0,0.0,120.0,20.15,0.0,0,0.0,0,0.0,0,0.0,0.0
109000.0,1.0,2.0,49.0,2.0,0.0,8.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
150000.0,1.0,2.0,59.0,3.0,0.0,8.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
102000.0,2.0,2.0,36.0,1.0,0.0,34.0,0,8.0,0,0.0,0,0.0,0,0.0,0.0
95000.0,2.0,2.0,38.0,2.0,0.0,123.0,0,169.0,36.97,0.0,0,0.0,0,0.0,0.0
141000.0,1.0,2.0,44.0,2.0,0.0,53.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
116500.0,1.0,2.0,43.0,2.0,0.0,101.0,43.31,0.0,0,0.0,0,0.0,0,0.0,0.0
102000.0,1.0,2.0,18.0,1.0,0.0,110.0,19.12,0.0,0,0.0,0,0.0,0,0.0,0.0
871000.0,0.0,1.0,208.0,8.0,727.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
871000.0,0.0,1.0,208.0,8.0,718.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
200000.0,2.0,2.0,75.0,5.0,0.0,18.0,80.66,28.0,0,0.0,0,0.0,0,0.0,0.0
140000.0,1.0,2.0,65.0,3.0,0.0,1.0,64.95,0.0,0,0.0,0,0.0,0,0.0,0.0
95000.0,1.0,2.0,34.0,2.0,0.0,15.0,33.8,0.0,0,0.0,0,0.0,0,0.0,0.0
448300.0,1.0,2.0,98.0,4.0,0.0,107.0,96.88,0.0,0,0.0,0,0.0,0,0.0,0.0
139000.0,2.0,2.0,77.0,4.0,0.0,21.0,0,43.0,76.92,0.0,0,0.0,0,0.0,0.0
192050.0,1.0,2.0,68.0,2.0,0.0,12.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
